date,time,tempTemperature,tempFeelsLike,tempDewpoint,tempHumidity,tempPressure,tempVisibility,windDir,tempWindSpeed,tempGustSpeed,tempPrecip,Events,Condition
2017-11-04,6:51 PM,52,-,39,61,30.32,10,Variable,3.5,0,0,None,Clear
2017-11-04,8:51 PM,52,-,42.1,69,30.32,10,ENE,4.6,0,0,None,Clear
2017-04-19,8:01 PM,48,-,43,83,30.32,10,South,4.6,0,0,None,Overcast
2017-11-01,1:51 PM,54,-,39.9,59,30.32,10,WNW,4.6,0,0,None,Mostly Cloudy
2017-11-04,10:51 PM,53.1,-,44.1,71,30.32,10,Variable,5.8,0,0,None,Overcast
2017-11-04,11:51 PM,54,-,44.1,69,30.32,10,Variable,5.8,0,0,None,Overcast
2017-03-24,12:51 PM,46.9,-,21.9,37,30.32,10,West,8.1,0,0,None,Overcast
2017-03-25,7:51 PM,46.9,-,41,80,30.32,10,North,9.2,0,0.01,None,Overcast
2017-01-11,8:51 AM,43,-,36,76,30.31,10,North,0,0,0,None,Clear
2017-01-11,11:51 AM,48,-,37,66,30.31,10,North,0,0,0,None,Clear
2017-12-17,9:51 AM,34,-,21,59,30.31,10,Calm,0,0,0,None,Overcast
2017-11-01,6:51 AM,44.1,-,33.1,65,30.31,10,Calm,0,0,0,None,Mostly Cloudy
2017-11-04,5:51 PM,52,-,36,54,30.31,10,Calm,0,0,0,None,Clear
2017-12-02,6:51 AM,39,-,28.9,67,30.31,10,Calm,0,0,0,None,Clear
2017-11-04,2:51 PM,55,-,35.1,47,30.31,10,Variable,3.5,0,0,None,Clear
2017-11-28,4:51 PM,50,-,43,77,30.31,10,Variable,3.5,0,0,None,Clear
2017-11-01,2:51 PM,55.9,-,39,53,30.31,10,Variable,4.6,0,0,None,Overcast
2017-10-17,12:51 PM,54,-,28.9,38,30.31,10,West,4.6,0,0,None,Clear
2017-11-04,3:51 PM,55,-,35.1,47,30.31,10,ENE,5.8,0,0,None,Clear
2017-11-04,4:51 PM,54,-,35.1,49,30.31,10,ENE,5.8,0,0,None,Clear
2017-01-11,12:51 PM,50,-,37,61,30.31,10,SW,5.8,0,0,None,Clear
2017-11-04,1:51 PM,54,-,33.1,45,30.31,10,Variable,5.8,0,0,None,Clear
2017-11-04,7:51 PM,51.1,-,41,68,30.31,10,Variable,5.8,0,0,None,Clear
2017-11-04,6:51 AM,48,-,35.1,61,30.31,10,ENE,10.4,0,0,None,Clear
2017-04-19,7:51 PM,48,-,42.1,80,30.3,10,North,0,0,0,Rain,Light Rain
2017-03-07,9:51 AM,46.9,-,45,93,30.3,4,Calm,0,0,0.03,Rain,Light Rain
2017-11-01,10:07 PM,55.9,-,46.9,72,30.3,10,Calm,0,0,0,None,Overcast
2017-11-30,11:22 AM,45,-,28.9,53,30.3,10,Calm,0,0,0,None,Overcast
2017-01-01,4:51 PM,46,-,17.1,31,30.3,10,Calm,0,0,0,None,Clear
2017-11-13,11:51 PM,39,-,28.9,67,30.3,10,Calm,0,0,0,None,Clear
2017-11-14,1:51 AM,39,-,30,70,30.3,10,Calm,0,0,0,None,Clear
2017-11-29,9:51 PM,44.1,-,26.1,49,30.3,10,Calm,0,0,0,None,Clear
2017-12-02,3:51 AM,39.9,-,28.9,65,30.3,10,Calm,0,0,0,None,Clear
2017-12-04,12:51 AM,43,-,39,86,30.3,8,Calm,0,0,0,None,Clear
2017-12-04,1:51 AM,42.1,-,39,89,30.3,7,Calm,0,0,0,None,Clear
2017-11-01,3:51 PM,55,-,42.1,62,30.3,10,East,3.5,0,0,None,Overcast
2017-11-01,7:51 PM,55,-,39.9,57,30.3,10,SE,4.6,0,0,None,Mostly Cloudy
2017-11-14,3:11 PM,46.9,-,34,61,30.3,10,Variable,5.8,0,0,None,Overcast
2017-10-17,10:51 PM,54,-,37,53,30.3,10,Variable,5.8,0,0,None,Clear
2017-01-11,1:51 PM,50,-,37,61,30.3,10,West,5.8,0,0,None,Clear
2017-04-19,8:51 PM,48.9,-,43,80,30.29,10,North,0,0,0,None,Overcast
2017-02-27,1:51 AM,36,-,16,44,30.29,10,North,0,0,0,None,Clear
2017-10-17,9:51 PM,55,-,37,51,30.29,10,North,0,0,0,None,Clear
2017-11-01,5:51 PM,55.9,-,37.9,51,30.29,10,Calm,0,0,0,None,Overcast
2017-11-01,11:47 PM,59,-,51.8,77,30.29,10,Calm,0,0,0,None,Overcast
2017-01-11,2:51 PM,51.1,-,37,59,30.29,10,Calm,0,0,0,None,Clear
2017-11-01,5:51 AM,44.1,-,32,63,30.29,10,Calm,0,0,0,None,Clear
2017-12-03,10:51 PM,44.1,-,37.9,79,30.29,9,Calm,0,0,0,None,Clear
2017-12-22,2:51 AM,36,-,18,48,30.29,10,Calm,0,0,0,None,Clear
2017-11-01,4:51 PM,55.9,-,37.9,51,30.29,10,Variable,3.5,0,0,None,Overcast
2017-10-17,11:51 PM,53.1,-,37.9,57,30.29,10,West,3.5,0,0,None,Clear
2017-11-01,8:51 PM,55,-,42.1,62,30.29,10,SE,4.6,0,0,None,Clear
2017-11-01,9:51 PM,55.9,-,46,69,30.29,10,Variable,4.6,0,0,None,Overcast
2017-10-17,1:51 PM,55.9,-,28.9,36,30.29,10,Variable,4.6,0,0,None,Clear
2017-11-29,8:51 PM,46.9,-,26.1,44,30.29,10,Variable,4.6,0,0,None,Clear
2017-11-14,12:51 PM,46.9,-,34,61,30.29,10,Variable,5.8,0,0,None,Overcast
2017-11-04,4:51 AM,48,-,35.1,61,30.29,10,Variable,5.8,0,0,None,Clear
2017-11-01,6:51 PM,55.9,-,39,53,30.29,10,Variable,6.9,0,0,None,Overcast
2017-11-04,5:51 AM,48,-,36,63,30.29,10,Variable,6.9,0,0,None,Clear
2017-11-04,9:51 PM,53.1,-,44.1,71,30.29,10,East,8.1,0,0,None,Clear
2017-03-07,10:51 AM,46.9,-,45,93,30.28,5,Variable,5.8,0,0.05,Rain,Light Rain
2017-03-12,1:51 PM,27,-,3.9,37,30.28,10,North,0,0,0,None,Mostly Cloudy
2017-04-19,9:51 PM,48.9,-,44.1,83,30.28,10,Calm,0,0,0,None,Overcast
2017-12-17,11:51 AM,35.1,-,23,61,30.28,10,Calm,0,0,0,None,Overcast
2017-03-25,6:51 PM,50,-,39,66,30.28,10,ENE,3.5,0,0,None,Overcast
2017-11-14,1:51 PM,46.9,-,34,61,30.28,10,Variable,3.5,0,0,None,Overcast
2017-01-11,5:51 PM,46.9,-,39,74,30.28,10,Variable,3.5,0,0,None,Clear
2017-10-17,8:51 PM,54,-,39.9,59,30.28,10,Variable,3.5,0,0,None,Clear
2017-01-13,6:51 AM,48.9,-,39.9,71,30.28,10,Variable,6.9,0,0,None,Clear
2017-01-15,2:51 AM,32,-,27,82,30.27,9,North,0,0,0,None,Overcast
2017-11-13,4:51 PM,46,-,36,68,30.27,10,North,0,0,0,None,Overcast
2017-01-11,7:51 AM,43,-,37,80,30.27,10,North,0,0,0,None,Clear
2017-11-28,8:51 PM,52,-,42.1,69,30.27,10,North,0,0,0,None,Clear
2017-11-01,11:51 PM,59,-,51.1,75,30.27,10,Calm,0,0,0,None,Overcast
2017-11-01,1:51 AM,45,-,28.9,53,30.27,10,Calm,0,0,0,None,Clear
2017-11-01,3:51 AM,44.1,-,28.9,55,30.27,10,Calm,0,0,0,None,Clear
2017-11-01,4:51 AM,43,-,30.9,62,30.27,10,Calm,0,0,0,None,Clear
2017-12-17,6:51 PM,36,-,25,64,30.27,10,Calm,0,0,0,None,Clear
2017-12-17,7:51 PM,36,-,26.1,67,30.27,10,Calm,0,0,0,None,Clear
2017-12-21,11:51 PM,37,-,14,39,30.27,10,Calm,0,0,0,None,Clear
2017-01-11,6:51 PM,48,-,41,77,30.27,10,South,9.2,17.3,0,None,Clear
2017-11-01,10:51 PM,57,-,48.9,74,30.27,10,East,3.5,0,0,None,Overcast
2017-01-11,3:51 PM,51.1,-,36,56,30.27,10,South,3.5,0,0,None,Clear
2017-10-17,2:51 PM,57.9,-,28.9,33,30.27,10,Variable,3.5,0,0,None,Clear
2017-11-04,3:51 AM,48,-,34,58,30.27,10,Variable,3.5,0,0,None,Clear
2017-03-25,5:51 PM,48.9,-,39,69,30.27,10,NE,4.6,0,0,None,Overcast
2017-11-29,7:51 PM,48,-,26.1,42,30.27,10,Variable,4.6,0,0,None,Clear
2017-10-17,3:51 PM,57.9,-,33.1,39,30.27,10,West,4.6,0,0,None,Clear
2017-11-13,3:51 PM,46.9,-,36,66,30.27,10,NE,5.8,0,0,None,Overcast
2017-01-11,4:51 PM,50,-,37.9,63,30.27,10,South,5.8,0,0,None,Clear
2017-01-13,6:00 AM,51.1,-,43,74,30.27,10,Variable,5.8,0,0,None,Scattered Clouds
2017-11-28,7:51 PM,53.1,-,42.1,66,30.27,10,Variable,5.8,0,0,None,Clear
2017-11-13,2:51 PM,46.9,-,37,68,30.27,10,Variable,6.9,0,0,None,Overcast
2017-03-07,12:11 PM,48.9,-,46,90,30.27,6,SSE,8.1,0,0,None,Overcast
2017-01-11,6:39 AM,44.1,-,37.9,79,30.26,10,North,0,0,0,None,Scattered Clouds
2017-12-17,3:51 AM,33.1,-,19.9,59,30.26,10,Calm,0,0,0,None,Overcast
2017-11-30,11:51 AM,45,-,28.9,53,30.26,10,Calm,0,0,0,None,Mostly Cloudy
2017-12-17,12:51 PM,37,-,23,57,30.26,10,Calm,0,0,0,None,Mostly Cloudy
2017-11-29,6:51 PM,50,-,26.1,39,30.26,10,Calm,0,0,0,None,Clear
2017-03-25,4:51 PM,52,-,39,61,30.26,10,NE,10.4,18.4,0,None,Scattered Clouds
2017-02-20,5:51 PM,48.9,-,10.9,22,30.26,10,NE,15,23,0,None,Clear
2017-12-02,11:51 AM,46.9,-,28.9,50,30.26,10,East,3.5,0,0,None,Clear
2017-11-08,4:42 PM,46.9,-,37,68,30.26,10,North,3.5,0,0,None,Overcast
2017-11-08,6:51 PM,46.9,-,37,68,30.26,10,ENE,4.6,0,0,None,Overcast
2017-10-17,6:51 PM,55.9,-,35.1,45,30.26,10,Variable,5.8,0,0,None,Clear
2017-01-11,9:51 PM,48,-,43,83,30.25,5,North,0,0,0.03,Rain,Rain
2017-03-07,11:51 AM,48,-,46,93,30.25,5,SSE,8.1,0,0.02,Rain,Light Rain
2017-11-04,1:51 AM,50,-,34,54,30.25,10,North,0,0,0,None,Clear
2017-11-28,9:51 PM,52,-,42.1,69,30.25,10,North,0,0,0,None,Clear
2017-04-19,10:51 PM,50,-,43,77,30.25,10,Calm,0,0,0,None,Overcast
2017-11-08,6:51 AM,39.9,-,33.1,77,30.25,10,Calm,0,0,0,None,Overcast
2017-12-17,2:51 AM,33.1,-,19.9,59,30.25,10,Calm,0,0,0,None,Overcast
2017-12-22,10:51 AM,39,-,24.1,55,30.25,10,Calm,0,0,0,None,Overcast
2017-01-17,9:08 AM,42.1,-,28,58,30.25,6,Calm,0,0,0,None,Haze
2017-08-10,8:51 AM,75,-,61,62,30.25,10,Calm,0,0,0,None,Clear
2017-10-17,4:51 PM,57.9,-,32,37,30.25,10,Calm,0,0,0,None,Clear
2017-01-11,8:51 PM,50,-,39.9,68,30.25,10,Variable,3.5,0,0,None,Overcast
2017-11-08,2:41 PM,48,-,37,66,30.25,10,Variable,3.5,0,0,None,Overcast
2017-11-08,5:51 PM,46.9,-,37,68,30.25,10,Variable,3.5,0,0,None,Overcast
2017-10-17,5:51 PM,55.9,-,33.1,42,30.25,10,Variable,3.5,0,0,None,Clear
2017-11-04,2:51 AM,48.9,-,35.1,59,30.25,10,Variable,3.5,0,0,None,Clear
2017-11-08,11:51 AM,46.9,-,36,66,30.25,10,Variable,4.6,0,0,None,Mostly Cloudy
2017-01-01,3:51 PM,46.9,-,18,32,30.25,10,West,5.8,0,0,None,Clear
2017-01-17,10:17 AM,39.9,-,33.1,77,30.24,5,Calm,0,0,0.02,Rain,Light Rain
2017-12-02,11:51 PM,44.1,-,34,68,30.24,10,Calm,0,0,0,None,Scattered Clouds
2017-12-02,10:51 PM,45,-,34,65,30.24,10,Calm,0,0,0,None,Partly Cloudy
2017-01-17,8:03 AM,41,-,28,60,30.24,7,Calm,0,0,0,None,Overcast
2017-11-08,3:51 PM,48,-,37.9,68,30.24,10,Calm,0,0,0,None,Overcast
2017-11-09,6:51 AM,42.1,-,37,82,30.24,10,Calm,0,0,0,None,Mostly Cloudy
2017-12-03,6:51 PM,45,-,39,80,30.24,10,Calm,0,0,0,None,Mostly Cloudy
2017-02-03,9:51 AM,27,-,9,47,30.24,10,Calm,0,0,0,None,Clear
2017-08-10,7:51 AM,72,-,62.1,71,30.24,10,Calm,0,0,0,None,Clear
2017-08-10,9:51 AM,78.1,-,60.1,54,30.24,10,Calm,0,0,0,None,Clear
2017-12-02,3:51 PM,46.9,-,30,52,30.24,10,Calm,0,0,0,None,Clear
2017-12-17,1:51 PM,36,-,23,59,30.24,10,Calm,0,0,0,None,Clear
2017-11-04,12:51 AM,51.1,-,35.1,54,30.24,10,NNW,9.2,17.3,0,None,Clear
2017-01-13,5:23 AM,55,-,46.9,74,30.24,10,NW,10.4,17.3,0,None,Mostly Cloudy
2017-12-03,5:42 PM,46.9,-,39.9,77,30.24,10,ENE,3.5,0,0,None,Overcast
2017-03-07,1:02 PM,50,-,46,86,30.24,7,Variable,3.5,0,0,None,Overcast
2017-12-02,12:51 PM,46.9,-,28.9,50,30.24,10,Variable,3.5,0,0,None,Clear
2017-11-08,4:51 PM,48,-,37,66,30.24,10,NNE,4.6,0,0,None,Overcast
2017-12-01,5:51 PM,46.9,-,30,52,30.24,10,Variable,4.6,0,0,None,Clear
2017-01-11,7:51 PM,48,-,41,77,30.24,10,Variable,5.8,0,0,None,Overcast
2017-01-13,5:51 AM,52,-,43,71,30.24,10,NW,8.1,0,0,None,Mostly Cloudy
2017-01-11,1:46 AM,42.8,-,39.2,87,30.23,4,North,0,0,0.02,Rain,Rain
2017-02-21,3:51 PM,44.1,-,30,58,30.23,10,North,0,0,0,None,Clear
2017-01-17,8:51 AM,42.1,-,28,58,30.23,7,Calm,0,0,0,None,Overcast
2017-12-03,5:14 PM,46.9,-,39.9,77,30.23,10,Calm,0,0,0,None,Overcast
2017-12-03,5:51 PM,46.9,-,39.9,77,30.23,10,Calm,0,0,0,None,Overcast
2017-03-18,12:51 AM,37.9,-,16,41,30.23,10,Calm,0,0,0,None,Clear
2017-08-09,9:51 PM,75,-,59,57,30.23,10,Calm,0,0,0,None,Clear
2017-08-10,6:51 AM,69.1,-,62.1,78,30.23,9,Calm,0,0,0,None,Clear
2017-12-02,9:51 PM,44.1,-,33.1,65,30.23,10,Calm,0,0,0,None,Clear
2017-11-28,10:51 PM,52,-,43,71,30.23,10,WSW,9.2,19.6,0,None,Clear
2017-11-08,1:51 PM,48,-,37,66,30.23,10,Variable,3.5,0,0,None,Mostly Cloudy
2017-08-09,11:51 PM,73,-,60.1,64,30.23,10,Variable,3.5,0,0,None,Clear
2017-12-02,2:51 PM,46.9,-,30,52,30.23,10,Variable,3.5,0,0,None,Clear
2017-08-10,12:51 AM,72,-,60.1,66,30.23,10,WSW,3.5,0,0,None,Clear
2017-11-08,2:51 PM,48,-,37.9,68,30.23,10,Variable,4.6,0,0,None,Overcast
2017-12-03,9:51 AM,46.9,-,37,68,30.23,10,Variable,4.6,0,0,None,Overcast
2017-08-09,10:51 PM,73.9,-,59,59,30.23,10,Variable,4.6,0,0,None,Clear
2017-11-08,12:51 PM,48,-,37,66,30.23,10,NNE,5.8,0,0,None,Mostly Cloudy
2017-12-02,1:51 PM,48,-,28.9,48,30.23,10,SSE,5.8,0,0,None,Clear
2017-11-15,11:51 AM,46.9,-,34,61,30.23,10,Variable,5.8,0,0,None,Partly Cloudy
2017-03-25,3:51 PM,54,-,41,62,30.23,9,Variable,5.8,0,0,None,Mostly Cloudy
2017-01-17,11:07 AM,39.9,-,36,86,30.22,3,Calm,0,0,0.01,Rain,Light Rain
2017-01-17,7:51 AM,39.9,-,28,63,30.22,7,Calm,0,0,0,None,Overcast
2017-04-19,11:51 PM,50,-,44.1,80,30.22,10,Calm,0,0,0,None,Overcast
2017-08-10,12:51 PM,79,-,61,54,30.22,8,Calm,0,0,0,None,Overcast
2017-12-03,8:51 AM,46,-,37.9,73,30.22,10,Calm,0,0,0,None,Overcast
2017-01-17,6:51 AM,39.9,-,28,63,30.22,9,Calm,0,0,0,None,Mostly Cloudy
2017-03-18,1:51 AM,37.9,-,16,41,30.22,10,Calm,0,0,0,None,Clear
2017-03-18,2:51 AM,36,-,16,44,30.22,10,Calm,0,0,0,None,Clear
2017-08-10,4:51 AM,70,-,60.1,71,30.22,10,Calm,0,0,0,None,Clear
2017-11-29,5:51 PM,52,-,25,35,30.22,10,Calm,0,0,0,None,Clear
2017-12-21,9:51 AM,34,-,18,52,30.22,10,Calm,0,0,0,None,Clear
2017-11-30,12:51 PM,46.9,-,30,52,30.22,10,NE,3.5,0,0,None,Partly Cloudy
2017-03-07,12:51 PM,48.9,-,46,90,30.22,7,Variable,3.5,0,0,None,Overcast
2017-03-30,11:51 AM,46.9,-,23,39,30.22,10,Variable,3.5,0,0,None,Clear
2017-08-10,1:51 AM,72,-,59,64,30.22,10,Variable,3.5,0,0,None,Clear
2017-08-10,2:51 AM,71.1,-,60.1,68,30.22,10,Variable,3.5,0,0,None,Clear
2017-10-17,12:51 AM,46.9,-,28.9,50,30.22,10,Variable,3.5,0,0,None,Clear
2017-08-10,3:51 AM,71.1,-,60.1,68,30.22,10,West,3.5,0,0,None,Clear
2017-08-10,5:51 AM,69.1,-,61,75,30.22,10,West,3.5,0,0,None,Clear
2017-08-10,11:51 AM,78.1,-,61,56,30.22,9,WSW,3.5,0,0,None,Overcast
2017-01-01,2:51 PM,46.9,-,18,32,30.22,10,Variable,4.6,0,0,None,Clear
2017-12-01,4:51 PM,48,-,28.9,48,30.22,10,Variable,4.6,0,0,None,Clear
2017-11-07,9:51 AM,48,-,33.1,56,30.22,10,North,9.2,0,0,None,Clear
2017-01-17,10:51 AM,39.9,-,36,86,30.21,4,Calm,0,0,0.02,Rain,Light Rain
2017-02-03,4:51 AM,27,-,8.1,45,30.21,10,North,0,0,0,None,Clear
2017-02-21,4:51 PM,43,-,30.9,62,30.21,10,North,0,0,0,None,Clear
2017-08-09,10:51 AM,75.9,-,54,46,30.21,10,North,0,0,0,None,Clear
2017-12-31,6:51 AM,15.1,-,-0.9,49,30.21,10,North,0,0,0,None,Clear
2017-07-05,9:51 PM,72,-,57,59,30.21,10,Calm,0,0,0,None,Partly Cloudy
2017-12-03,5:51 AM,44.1,-,36,73,30.21,10,Calm,0,0,0,None,Overcast
2017-12-03,7:51 AM,45,-,36,71,30.21,10,Calm,0,0,0,None,Overcast
2017-12-17,10:51 PM,36,-,25,64,30.21,10,Calm,0,0,0,None,Overcast
2017-12-22,11:51 AM,41,-,27,57,30.21,10,Calm,0,0,0,None,Overcast
2017-12-22,12:17 PM,42.1,-,28,58,30.21,10,Calm,0,0,0,None,Overcast
2017-08-09,11:51 AM,79,-,57,47,30.21,10,Calm,0,0,0,None,Clear
2017-08-09,8:51 PM,75,-,57,53,30.21,10,Calm,0,0,0,None,Clear
2017-12-21,10:51 AM,36,-,18,48,30.21,10,Calm,0,0,0,None,Clear
2017-03-24,2:51 PM,48,-,27,44,30.21,10,WSW,9.2,17.3,0,None,Overcast
2017-03-29,9:51 PM,46.9,-,23,39,30.21,10,NE,15,20.7,0,None,Clear
2017-03-30,12:51 PM,48.9,-,23,36,30.21,10,East,3.5,0,0,None,Clear
2017-12-03,12:16 PM,48,-,37,66,30.21,10,NE,3.5,0,0,None,Overcast
2017-12-03,4:51 PM,46.9,-,39.9,77,30.21,10,ENE,4.6,0,0,None,Overcast
2017-07-05,10:51 PM,73,-,57.9,59,30.21,10,Variable,4.6,0,0,None,Overcast
2017-12-03,10:51 AM,46.9,-,37.9,71,30.21,10,Variable,4.6,0,0,None,Overcast
2017-08-09,9:51 AM,73,-,54,51,30.21,10,WNW,4.6,0,0,None,Clear
2017-11-07,10:51 AM,48.9,-,34,56,30.21,10,Variable,5.8,0,0,None,Overcast
2017-11-07,12:38 PM,48,-,33.1,56,30.21,10,Variable,6.9,0,0,None,Overcast
2017-02-20,4:51 PM,52,-,10,19,30.21,10,NNW,9.2,0,0,None,Clear
2017-01-17,11:33 AM,39.9,-,37,89,30.2,2,Calm,0,0,0.02,Rain,Light Rain
2017-02-20,10:51 AM,50,-,26.1,39,30.2,10,North,0,0,0,None,Clear
2017-11-15,12:51 PM,46.9,-,34,61,30.2,10,Calm,0,0,0,None,Overcast
2017-12-03,4:51 AM,44.1,-,36,73,30.2,10,Calm,0,0,0,None,Overcast
2017-12-03,6:51 AM,45,-,36,71,30.2,10,Calm,0,0,0,None,Overcast
2017-03-18,3:51 AM,37,-,17.1,44,30.2,10,Calm,0,0,0,None,Clear
2017-08-09,8:51 AM,72,-,55.9,57,30.2,10,Calm,0,0,0,None,Clear
2017-08-09,7:51 PM,75.9,-,57.9,54,30.2,10,Calm,0,0,0,None,Clear
2017-08-21,8:51 AM,75.9,-,63,64,30.2,10,Calm,0,0,0,None,Clear
2017-12-01,3:51 PM,48.9,-,28.9,46,30.2,10,Variable,5.8,16.1,0,None,Clear
2017-12-03,11:51 AM,48,-,37,66,30.2,10,Variable,3.5,0,0,None,Overcast
2017-09-17,9:18 AM,73,-,66.9,81,30.2,3,Variable,3.5,0,0,None,Haze
2017-11-09,9:51 AM,48,-,37,66,30.2,4,Variable,3.5,0,0,None,Haze
2017-08-21,7:51 AM,73.9,-,63,68,30.2,10,Variable,3.5,0,0,None,Clear
2017-07-05,8:51 AM,73.9,-,60.1,62,30.2,10,ENE,4.6,0,0,None,Clear
2017-11-07,11:51 AM,48,-,34,58,30.2,10,Variable,4.6,0,0,None,Overcast
2017-01-11,2:48 AM,44.6,-,41,87,30.19,3,North,0,0,0.12,Rain,Rain
2017-01-11,11:59 PM,46.9,-,45,93,30.19,3,South,8.1,0,0.01,Rain,Light Rain
2017-01-10,11:51 PM,45,-,39,80,30.19,10,North,0,0,0,None,Overcast
2017-02-02,10:51 PM,33.1,-,17.1,52,30.19,10,North,0,0,0,None,Clear
2017-09-17,6:43 AM,70,-,66.9,90,30.19,2.5,Calm,0,0,0,None,Overcast
2017-09-17,7:09 AM,70,-,66.9,90,30.19,2,Calm,0,0,0,None,Overcast
2017-12-03,2:51 PM,46.9,-,39,74,30.19,9,Calm,0,0,0,None,Overcast
2017-08-09,7:51 AM,69.1,-,55.9,63,30.19,10,Calm,0,0,0,None,Clear
2017-08-10,6:51 PM,75,-,61,62,30.19,10,Calm,0,0,0,None,Clear
2017-08-21,5:51 AM,72,-,63,73,30.19,10,Calm,0,0,0,None,Clear
2017-01-13,4:51 AM,55.9,-,48,75,30.19,10,West,10.4,17.3,0,None,Clear
2017-10-05,12:51 AM,66,-,57,73,30.19,10,Variable,6.9,19.6,0,None,Partly Cloudy
2017-12-03,3:51 PM,46.9,-,39.9,77,30.19,10,ENE,3.5,0,0,None,Overcast
2017-09-17,7:32 AM,71.1,-,68,90,30.19,2,NE,3.5,0,0,None,Overcast
2017-03-07,1:51 PM,51.1,-,46,83,30.19,8,SSE,3.5,0,0,None,Overcast
2017-07-05,11:51 PM,73,-,57.9,59,30.19,10,Variable,3.5,0,0,None,Overcast
2017-09-16,11:11 AM,75,-,68,79,30.19,5,Variable,3.5,0,0,None,Haze
2017-03-30,1:51 PM,50,-,21.9,33,30.19,10,Variable,3.5,0,0,None,Clear
2017-07-05,8:51 PM,73.9,-,52,46,30.19,10,Variable,3.5,0,0,None,Clear
2017-08-21,9:51 AM,79,-,64,60,30.19,9,Variable,3.5,0,0,None,Clear
2017-08-21,6:51 AM,73,-,62.1,68,30.19,10,West,3.5,0,0,None,Clear
2017-09-17,10:39 AM,75,-,66.9,76,30.19,4,ENE,4.6,0,0,None,Haze
2017-09-16,11:20 AM,77,-,68,74,30.19,4,Variable,4.6,0,0,None,Haze
2017-01-01,1:51 PM,46.9,-,19.9,34,30.19,10,Variable,4.6,0,0,None,Clear
2017-03-30,2:51 PM,50,-,21.9,33,30.19,10,WSW,4.6,0,0,None,Scattered Clouds
2017-11-28,11:51 PM,51.1,-,43,74,30.19,10,WSW,4.6,0,0,None,Clear
2017-02-20,3:51 PM,53.1,-,10,18,30.19,10,Variable,5.8,0,0,None,Clear
2017-07-05,7:51 AM,73.9,-,57,55,30.19,10,Variable,5.8,0,0,None,Clear
2017-09-16,11:33 AM,78.1,-,68,71,30.19,5,Variable,6.9,0,0,None,Haze
2017-07-05,9:51 AM,77,-,61,58,30.19,10,NE,8.1,0,0,None,Mostly Cloudy
2017-11-07,12:51 PM,46.9,-,33.1,59,30.19,10,North,8.1,0,0,None,Overcast
2017-02-20,9:51 AM,46.9,-,30,52,30.19,10,NW,9.2,0,0,None,Clear
2017-02-20,11:51 AM,51.1,-,25,36,30.19,10,West,9.2,0,0,None,Clear
2017-03-11,7:51 AM,19,-,3.9,52,30.18,10,North,0,0,0,None,Overcast
2017-12-01,9:51 AM,48,-,33.1,56,30.18,10,North,0,0,0,None,Clear
2017-09-17,6:33 AM,70,-,66.9,90,30.18,3,Calm,0,0,0,None,Overcast
2017-12-03,1:51 PM,48,-,37,66,30.18,10,Calm,0,0,0,None,Overcast
2017-09-17,8:51 AM,72,-,66.9,84,30.18,2.5,Calm,0,0,0,None,Haze
2017-08-09,6:51 AM,66,-,57,73,30.18,10,Calm,0,0,0,None,Clear
2017-08-10,8:51 PM,73,-,57,57,30.18,10,Calm,0,0,0,None,Clear
2017-11-09,10:51 AM,50,-,36,59,30.18,10,Calm,0,0,0,None,Clear
2017-12-21,12:51 PM,37,-,16,42,30.18,10,Calm,0,0,0,None,Clear
2017-10-05,1:51 AM,66,-,55.9,70,30.18,10,Variable,6.9,20.7,0,None,Partly Cloudy
2017-12-03,12:51 PM,48,-,37,66,30.18,10,SE,3.5,0,0,None,Overcast
2017-08-09,6:51 PM,78.1,-,59,52,30.18,10,Variable,3.5,0,0,None,Mostly Cloudy
2017-11-15,1:51 PM,48,-,34,58,30.18,10,Variable,3.5,0,0,None,Mostly Cloudy
2017-07-05,5:51 PM,78.1,-,55,45,30.18,10,Variable,3.5,0,0,None,Clear
2017-09-16,11:40 PM,71.1,-,66.9,87,30.18,6,WNW,3.5,0,0,None,Mostly Cloudy
2017-08-11,12:51 AM,71.1,-,57,61,30.18,10,WSW,3.5,0,0,None,Clear
2017-09-16,8:00 AM,71.1,-,68,90,30.18,2,ENE,4.6,0,0,None,Overcast
2017-09-17,11:07 AM,75,-,66,73,30.18,5,ENE,4.6,0,0,None,Haze
2017-07-05,7:51 PM,75,-,54,48,30.18,10,South,4.6,0,0,None,Clear
2017-08-10,9:51 PM,73,-,55.9,55,30.18,10,South,4.6,0,0,None,Clear
2017-11-30,1:51 PM,48,-,32,54,30.18,10,Variable,4.6,0,0,None,Partly Cloudy
2017-08-10,7:51 PM,73.9,-,59,59,30.18,10,Variable,4.6,0,0,None,Clear
2017-03-25,1:51 PM,60.1,-,39,46,30.18,9,ENE,5.8,0,0,None,Partly Cloudy
2017-07-05,6:51 PM,77,-,52,42,30.18,10,Variable,5.8,0,0,None,Clear
2017-12-01,10:51 AM,50,-,30.9,48,30.18,10,North,6.9,0,0,None,Clear
2017-07-05,4:51 PM,79,-,57,47,30.18,10,Variable,6.9,0,0,None,Clear
2017-09-16,12:16 PM,79,-,68,69,30.18,5,ENE,8.1,0,0,None,Haze
2017-02-20,12:51 PM,52,-,21.9,31,30.18,10,West,8.1,0,0,None,Clear
2017-03-25,2:51 PM,57.9,-,41,53,30.18,10,ESE,9.2,0,0,None,Partly Cloudy
